country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,days_since_outbreak,is_weekend,lag_1,lag_3,lag_7,lag_14,lag_1_deaths,lag_7_deaths,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_mean_21,rolling_change_7,ewm_mean_7,growth_rate,growth_rate_7d,doubling_time,cfr,recovery_rate,rt_estimate,active_ratio,cases_per_million,mobility_retail_lag7,mobility_grocery_lag7,mobility_parks_lag7,mobility_transit_lag7,mobility_workplaces_lag7,mobility_residential_lag7,mobility_composite_lag7
United States,2022-11-19,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.1629396e+07,1.8977638e+07,1.2651758e+07,4.744409e+06,49947.0,46681446,50149,50149,14145.89,0.152,0.26,18.2,20.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,583.0,2495.0,1.17,-4.0,-1.0,-9.0,-3.0,0.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,-0.49999976,0.86602557,-0.6644833,0.7473031,1032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.316649e-19,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-1.0,-1.0,-11.0,-7.0,-4.0,2.0,-4.0
United States,2022-11-20,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.167934e+07,1.9007604e+07,1.2671735e+07,4.7519e+06,49942.0,46731704,50258,50258,14161.12,0.1523,0.0151,22.1,13.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,555.0,2725.0,1.2,0.0,-2.0,-15.0,0.0,3.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,-0.49999976,0.86602557,-0.6515302,0.7586227,1033,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.2374867e-19,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-2.0,-7.0,-3.0,-5.0,-3.0,-1.0,-3.3333333
United States,2022-11-21,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.1729454e+07,1.9037672e+07,1.2691781e+07,4.759418e+06,50115.0,46781783,50079,50079,14176.3,0.1518,0.0055,13.6,14.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,621.0,2581.0,1.12,-4.0,-6.0,-5.0,-8.0,-5.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,-0.49999976,0.86602557,-0.63838434,0.76971775,1034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.428115e-19,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-5.0,-5.0,-11.0,0.0,-2.0,0.0,-2.3333333
United States,2022-11-22,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.1779144e+07,1.9067484e+07,1.2711657e+07,4.766871e+06,49689.0,46831288,49505,49505,14191.3,0.15,0.0774,6.5,22.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,576.0,2696.0,1.18,-2.0,-4.0,-8.0,-2.0,1.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,-0.49999976,0.86602557,-0.6250496,0.78058505,1035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.8210863e-19,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-3.0,-1.0,-9.0,-4.0,-4.0,3.0,-3.6666667
United States,2022-11-23,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.182877e+07,1.9097262e+07,1.2731508e+07,4.774315e+06,49627.0,46881349,50061,50061,14206.47,0.1517,0.0658,13.3,2.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,607.0,2615.0,1.14,0.0,-10.0,-10.0,-11.0,-1.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,-0.49999976,0.86602557,-0.6115298,0.7912214,1036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.3658148e-19,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-4.0,-7.0,-9.0,-2.0,3.0,-2.0,-1.0
United States,2022-11-24,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.18786e+07,1.912716e+07,1.275144e+07,4.78179e+06,49831.0,46931447,50098,50098,14221.65,0.1518,0.018,84.9,19.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,594.0,2691.0,1.25,-6.0,-5.0,-16.0,-1.0,-6.0,4.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,-0.49999976,0.86602557,-0.59782916,0.8016235,1037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0243611e-19,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-5.0,-5.0,-19.0,-3.0,-2.0,0.0,-3.3333333
United States,2022-11-25,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.1928394e+07,1.9157036e+07,1.2771357e+07,4.789259e+06,49793.0,46981553,50106,50106,14236.83,0.1518,0.0973,11.4,16.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,596.0,2698.0,1.28,-6.0,-3.0,-2.0,-4.0,-2.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,-0.49999976,0.86602557,-0.58395153,0.8117885,1038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.682708e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-5.0,-2.0,-24.0,0.0,-3.0,-2.0,-2.6666667
United States,2022-11-26,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.1978582e+07,1.9187148e+07,1.2791432e+07,4.796787e+06,50188.0,47031673,50120,50120,14252.02,0.1519,0.0922,5.4,21.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,572.0,2714.0,1.1,-7.0,-5.0,-6.0,-4.0,-6.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,-0.49999976,0.86602557,-0.5699011,0.82171327,1039,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.762031e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-4.0,-1.0,-9.0,-3.0,0.0,3.0,-2.3333333
United States,2022-11-27,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2028652e+07,1.9217192e+07,1.281146e+07,4.804297e+06,50070.0,47081786,50113,50113,14267.21,0.1519,0.1179,11.2,20.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,604.0,2775.0,1.18,1.0,-3.0,-7.0,-2.0,2.0,-1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,-0.49999976,0.86602557,-0.5556817,0.83139515,1040,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.3215234e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,0.0,-2.0,-15.0,0.0,3.0,0.0,1.0
United States,2022-11-28,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2078772e+07,1.9247262e+07,1.2831508e+07,4.811815e+06,50119.0,47131553,49767,49767,14282.29,0.1508,0.111,12.1,16.2,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,616.0,2721.0,1.19,-4.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,-0.49999976,0.86602557,-0.5412982,0.8408307,1041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.2411424e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-4.0,-6.0,-5.0,-8.0,-5.0,0.0,-5.6666665
United States,2022-11-29,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2128856e+07,1.9277312e+07,1.2851542e+07,4.819328e+06,50084.0,47181249,49696,49696,14297.35,0.1506,0.0698,13.0,19.2,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,615.0,2715.0,1.27,-3.0,-2.0,-11.0,0.0,4.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,-0.49999976,0.86602557,-0.52675456,0.8500174,1042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.4308568e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-2.0,-4.0,-8.0,-2.0,1.0,1.0,-1.0
United States,2022-11-30,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.217876e+07,1.9307256e+07,1.2871503e+07,4.826813e+06,49904.0,47230896,49647,49647,14312.39,0.1504,0.057,9.6,18.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,635.0,2740.0,1.14,1.0,-3.0,-5.0,-5.0,0.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,-0.49999976,0.86602557,-0.512055,0.85895264,1043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.8231426e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,0.0,-10.0,-10.0,-11.0,-1.0,2.0,-4.0
United States,2022-12-01,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2228516e+07,1.9337108e+07,1.2891406e+07,4.834277e+06,49757.0,47280920,50024,50024,14327.55,0.1516,0.279,3.9,12.6,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,580.0,2615.0,1.13,-7.0,-6.0,-6.0,0.0,-1.0,-1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,1.7484555e-07,1.0,-0.49720395,0.8676337,1044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.367357e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-6.0,-5.0,-16.0,-1.0,-6.0,4.0,-4.3333335
United States,2022-12-02,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2278452e+07,1.9367072e+07,1.2911381e+07,4.841767e+06,49937.0,47330947,50027,50027,14342.71,0.1516,0.0933,6.6,10.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,650.0,2749.0,1.21,-5.0,-6.0,-6.0,-4.0,-5.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,1.7484555e-07,1.0,-0.48220533,0.8760582,1045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0255177e-20,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-6.0,-3.0,-2.0,-4.0,-2.0,3.0,-4.0
United States,2022-12-03,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2328472e+07,1.9397084e+07,1.2931388e+07,4.84927e+06,50019.0,47380979,50032,50032,14357.87,0.1516,0.2192,16.1,12.2,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,647.0,2905.0,1.16,-3.0,-4.0,-1.0,-3.0,1.0,4.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,1.7484555e-07,1.0,-0.46706444,0.8842233,1046,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.691383e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-7.0,-5.0,-6.0,-4.0,-6.0,0.0,-5.6666665
United States,2022-12-04,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2378986e+07,1.9427392e+07,1.2951594e+07,4.856847e+06,50514.0,47430961,49982,49982,14373.02,0.1515,0.208,5.3,12.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,607.0,2769.0,1.26,-4.0,-3.0,-6.0,1.0,-4.0,-1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,1.7484555e-07,1.0,-0.45178536,0.8921267,1047,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.768537e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,1.0,-3.0,-7.0,-2.0,2.0,-1.0,0.33333334
United States,2022-12-05,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2428848e+07,1.9457308e+07,1.2971539e+07,4.864327e+06,49862.0,47480965,50004,50004,14388.17,0.1515,0.2001,5.3,20.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,670.0,2815.0,1.16,-1.0,-1.0,-11.0,-6.0,-4.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,1.7484555e-07,1.0,-0.43637258,0.8997661,1048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.326403e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-4.0,-5.0,-5.0,-7.0,0.0,0.0,-3.6666667
United States,2022-12-06,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2478762e+07,1.9487256e+07,1.2991504e+07,4.871814e+06,49914.0,47531105,50140,50140,14403.37,0.1519,0.0801,5.8,17.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,634.0,2839.0,1.24,2.0,3.0,-6.0,-9.0,-4.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,1.7484555e-07,1.0,-0.42083108,0.907139,1049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.2448021e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-3.0,-2.0,-11.0,0.0,4.0,3.0,0.33333334
United States,2022-12-07,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2528884e+07,1.951733e+07,1.3011553e+07,4.879332e+06,50122.0,47581121,50016,50016,14418.52,0.1516,0.1084,70.3,24.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,625.0,2748.0,1.07,-3.0,-1.0,-2.0,0.0,-6.0,-1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,1.7484555e-07,1.0,-0.40516463,0.91424376,1050,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.4336017e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,1.0,-3.0,-5.0,-5.0,0.0,3.0,-1.3333334
United States,2022-12-08,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2578864e+07,1.9547318e+07,1.3031545e+07,4.886829e+06,49980.0,47631521,50400,50400,14433.79,0.1527,0.0422,12.5,5.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,665.0,2775.0,1.15,-3.0,-4.0,-12.0,-5.0,0.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,1.7484555e-07,1.0,-0.3893783,0.9210779,1051,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.8252013e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-7.0,-6.0,-6.0,0.0,-1.0,-1.0,-2.6666667
United States,2022-12-09,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2629042e+07,1.9577424e+07,1.3051616e+07,4.894356e+06,50178.0,47681743,50222,50222,14449.01,0.1522,0.0289,27.4,1.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,668.0,2799.0,1.33,0.0,-2.0,-13.0,-5.0,-3.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,1.7484555e-07,1.0,-0.3734763,0.9276397,1052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.3689009e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-5.0,-6.0,-6.0,-4.0,-5.0,1.0,-4.6666665
United States,2022-12-10,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2678806e+07,1.9607284e+07,1.3071522e+07,4.90182e+06,49764.0,47732048,50305,50305,14464.26,0.1524,0.0484,11.1,13.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,684.0,2952.0,1.38,-6.0,0.0,-15.0,-9.0,-1.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,1.7484555e-07,1.0,-0.35746422,0.9339268,1053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0266756e-21,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-3.0,-4.0,-1.0,-3.0,1.0,4.0,-1.6666666
United States,2022-12-11,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2728984e+07,1.9637392e+07,1.3091594e+07,4.909347e+06,50179.0,47782355,50307,50307,14479.5,0.1524,0.019,11.8,15.7,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,619.0,2908.0,1.29,-4.0,0.0,-13.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,1.7484555e-07,1.0,-0.34134635,0.9399376,1054,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.7000675e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-4.0,-3.0,-6.0,1.0,-4.0,-1.0,-2.3333333
United States,2022-12-12,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2779228e+07,1.9667536e+07,1.311169e+07,4.916884e+06,50242.0,47832385,50030,50030,14494.66,0.1516,0.0222,4.5,11.1,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,655.0,2872.0,1.31,-4.0,-1.0,-3.0,-5.0,0.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,1.7484555e-07,1.0,-0.32512748,0.9456702,1055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.7750505e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-1.0,-1.0,-11.0,-6.0,-4.0,2.0,-3.6666667
United States,2022-12-13,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2829048e+07,1.9697428e+07,1.3131618e+07,4.924357e+06,49820.0,47882775,50390,50390,14509.93,0.1527,0.0825,44.7,8.8,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,598.0,2928.0,1.35,0.0,-6.0,-8.0,-9.0,0.0,1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,1.7484555e-07,1.0,-0.3088124,0.95112294,1056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.331288e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,2.0,3.0,-6.0,-9.0,-4.0,0.0,-3.6666667
United States,2022-12-14,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2879204e+07,1.9727524e+07,1.3151682e+07,4.93188e+06,50158.0,47932576,49801,49801,14525.02,0.1509,0.1367,3.8,14.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,676.0,2999.0,1.28,-5.0,0.0,-11.0,-1.0,2.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,1.7484555e-07,1.0,-0.2924055,0.9562944,1057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.248466e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-3.0,-1.0,-2.0,0.0,-6.0,-1.0,-3.0
United States,2022-12-15,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2929348e+07,1.9757608e+07,1.3171739e+07,4.939402e+06,50144.0,47982657,50081,50081,14540.2,0.1518,0.141,6.5,11.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,632.0,2985.0,1.35,-3.0,-1.0,-3.0,-1.0,-4.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.43388382,-0.90096885,1.7484555e-07,1.0,-0.2759125,0.9611828,1058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.4363496e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-3.0,-4.0,-12.0,-5.0,0.0,1.0,-2.6666667
United States,2022-12-16,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.2979716e+07,1.9787828e+07,1.3191886e+07,4.946957e+06,50367.0,48032893,50236,50236,14555.42,0.1522,0.0352,13.3,9.9,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,677.0,2895.0,1.3,0.0,-1.0,-4.0,-4.0,-7.0,-1.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.43388376,-0.90096885,1.7484555e-07,1.0,-0.25933787,0.96578664,1059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.8272621e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,0.0,-2.0,-13.0,-5.0,-3.0,1.0,-2.6666667
United States,2022-12-17,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.3029918e+07,1.981795e+07,1.3211967e+07,4.954487e+06,50202.0,48082673,49780,49780,14570.51,0.1508,0.1751,36.7,5.0,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,619.0,2886.0,1.16,-3.0,0.0,-10.0,-2.0,-3.0,2.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.974928,-0.22252055,1.7484555e-07,1.0,-0.2426865,0.97010475,1060,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.3704467e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-6.0,0.0,-15.0,-9.0,-1.0,0.0,-5.3333335
United States,2022-12-18,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.3080176e+07,1.9848106e+07,1.323207e+07,4.962026e+06,50259.0,48132607,49934,49934,14585.64,0.1513,0.1087,6.6,5.3,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,676.0,2954.0,1.36,0.0,-2.0,-1.0,0.0,-3.0,3.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,-0.7818316,0.6234896,1.7484555e-07,1.0,-0.2259633,0.9741358,1061,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.02783496e-22,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-4.0,0.0,-13.0,0.0,0.0,0.0,-1.3333334
United States,2022-12-19,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.3130104e+07,1.9878062e+07,1.3252041e+07,4.969515e+06,49927.0,48183161,50554,50554,14600.96,0.1532,0.1037,55.8,12.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,687.0,2921.0,1.25,-2.0,-5.0,-8.0,-2.0,4.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.0,1.0,1.7484555e-07,1.0,-0.20917371,0.9778785,1062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.708762e-23,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-4.0,-1.0,-3.0,-5.0,0.0,0.0,-3.0
United States,2022-12-20,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.3180168e+07,1.99081e+07,1.3272066e+07,4.977025e+06,50063.0,48233249,50088,50088,14616.14,0.1518,0.0253,10.3,11.5,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,640.0,2830.0,1.38,-3.0,-1.0,-12.0,-4.0,1.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.7818315,0.6234898,1.7484555e-07,1.0,-0.19232175,0.98133194,1063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.7815717e-23,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,0.0,-6.0,-8.0,-9.0,0.0,1.0,-3.0
United States,2022-12-21,14000510,244880,13231482,0.0,0.0,0.0,0.0,0.0,524148,0.017490791,3.3230056e+07,1.9938032e+07,1.3292022e+07,4.984508e+06,49889.0,48283228,49979,49979,14631.28,0.1515,0.0749,19.7,8.4,36,38.3,16.6,63544,2.77,78.9,0.926,331002651,676.0,2936.0,1.36,0.0,-7.0,-2.0,-6.0,0.0,0.0,0.0,False,0.0,False,0.0,False,False,0.0,0.0,0.0,0.9749279,-0.22252095,1.7484555e-07,1.0,-0.17541242,0.98449504,1064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.3361788e-23,0.0,0.0,365.0,0.017490791,0.94507146,0.0,0.037437778,0.0,-5.0,0.0,-11.0,-1.0,2.0,0.0,-1.3333334
